run_id,condition,rt,stimulus,button_pressed,window_width,window_height,trial_type,trial_index,time_elapsed,internal_node_id,subject,chinFirst,choiceTask_amountLeftFirst,webcam_label,webcam_Id,webcam_fps,webcam_aspectRatio,webcam_height,webcam_width,bonusAmount,bonusDelay,responses,key_press,success,x_pos,y_pos,chin,task_nr,eyeData,trial_duration,option_topLeft,option_bottomLeft,option_topRight,option_bottomRight,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
3,1,null,"""","""","""","""",html-keyboard-response,228,637561,0.0-25.0-3.0-0.1,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,"""","""","""",2048,1152,eyetracking-fix-object,229,639157,0.0-25.0-3.0-1.1,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""","""","""",0.5,0.5,1,2,"{""history"":[{""relative-x"":0.5947265625,""relative-y"":0.6979166666666666,""elapse-time"":94.52500000002328},{""relative-x"":0.494140625,""relative-y"":0.6493055555555556,""elapse-time"":704.0400000000373},{""relative-x"":0.1708984375,""relative-y"":0.4861111111111111,""elapse-time"":773.4149999999208},{""relative-x"":0.4833984375,""relative-y"":0.3723958333333333,""elapse-time"":826.5300000000279},{""relative-x"":0.29833984375,""relative-y"":0.2048611111111111,""elapse-time"":877.4000000001397},{""relative-x"":0.1015625,""relative-y"":0.8532986111111112,""elapse-time"":928.5649999999441},{""relative-x"":0.40234375,""relative-y"":0.4253472222222222,""elapse-time"":978.2099999999627},{""relative-x"":0.51904296875,""relative-y"":0.4722222222222222,""elapse-time"":1029.1549999999115},{""relative-x"":0.5048828125,""relative-y"":0.4331597222222222,""elapse-time"":1078.490000000107},{""relative-x"":0.6982421875,""relative-y"":0.3602430555555556,""elapse-time"":1127.1899999999441},{""relative-x"":0.21533203125,""relative-y"":0.1953125,""elapse-time"":1175.4000000001397},{""relative-x"":0.7958984375,""relative-y"":0.24479166666666666,""elapse-time"":1224.8649999998743},{""relative-x"":0.5029296875,""relative-y"":0.4053819444444444,""elapse-time"":1275.1000000000931},{""relative-x"":0.61865234375,""relative-y"":0.3411458333333333,""elapse-time"":1326.8649999999907},{""relative-x"":0.7021484375,""relative-y"":0.2977430555555556,""elapse-time"":1375.3750000001164},{""relative-x"":0.513671875,""relative-y"":0.4227430555555556,""elapse-time"":1425.5849999999627},{""relative-x"":0.62255859375,""relative-y"":0.4765625,""elapse-time"":1476.4800000000978},{""relative-x"":0.564453125,""relative-y"":0.4704861111111111,""elapse-time"":1524.4049999999115},{""relative-x"":0.533203125,""relative-y"":0.2934027777777778,""elapse-time"":1573.579999999958}]}",1500,"""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,"""","""","""",2048,1152,eyetracking-fix-object,230,644212,0.0-25.0-3.0-2.1,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""","""","""",0.8,0.2,1,2,"{""history"":[{""relative-x"":1.09716796875,""relative-y"":0.7508680555555556,""elapse-time"":67.30000000004657},{""relative-x"":0.541015625,""relative-y"":0.3628472222222222,""elapse-time"":117.79000000003725},{""relative-x"":0.77099609375,""relative-y"":0.9340277777777778,""elapse-time"":168.87500000011642},{""relative-x"":0.587890625,""relative-y"":0.7135416666666666,""elapse-time"":243.99500000011176},{""relative-x"":0.58740234375,""relative-y"":0.3984375,""elapse-time"":294.1850000000559},{""relative-x"":0.58740234375,""relative-y"":0.3984375,""elapse-time"":346.535000000149},{""relative-x"":0.41064453125,""relative-y"":0.6840277777777778,""elapse-time"":399.5950000002049},{""relative-x"":0.734375,""relative-y"":0.4878472222222222,""elapse-time"":449.5450000000419},{""relative-x"":0.3525390625,""relative-y"":0.3029513888888889,""elapse-time"":501.5450000001583},{""relative-x"":0.58203125,""relative-y"":0.4184027777777778,""elapse-time"":554.4800000000978},{""relative-x"":0.41650390625,""relative-y"":0.5234375,""elapse-time"":604.6500000000233},{""relative-x"":0.65966796875,""relative-y"":0.13541666666666666,""elapse-time"":656.3400000000838},{""relative-x"":0.71142578125,""relative-y"":0.7647569444444444,""elapse-time"":708.6650000001537},{""relative-x"":0.73583984375,""relative-y"":0.5182291666666666,""elapse-time"":757.7900000001537},{""relative-x"":0.81591796875,""relative-y"":0.5503472222222222,""elapse-time"":810.9700000000885},{""relative-x"":0.5341796875,""relative-y"":0.0390625,""elapse-time"":863.3300000001909},{""relative-x"":0.5107421875,""relative-y"":0.13020833333333334,""elapse-time"":934.4050000000279},{""relative-x"":0.80908203125,""relative-y"":0.3524305555555556,""elapse-time"":985.0600000000559},{""relative-x"":0.703125,""relative-y"":0.1996527777777778,""elapse-time"":1038.7350000001024},{""relative-x"":0.67578125,""relative-y"":0.2230902777777778,""elapse-time"":1091.5800000000745},{""relative-x"":0.70361328125,""relative-y"":0.2960069444444444,""elapse-time"":1145.765000000014},{""relative-x"":0.74365234375,""relative-y"":0.4027777777777778,""elapse-time"":1197.5649999999441},{""relative-x"":0.63671875,""relative-y"":0.4123263888888889,""elapse-time"":1590.3300000000745},{""relative-x"":0.6865234375,""relative-y"":0.3654513888888889,""elapse-time"":1661.3400000002002},{""relative-x"":0.591796875,""relative-y"":0.3637152777777778,""elapse-time"":1712.9850000002189},{""relative-x"":0.4453125,""relative-y"":0.3715277777777778,""elapse-time"":1763.9899999999907},{""relative-x"":0.44873046875,""relative-y"":0.3333333333333333,""elapse-time"":1813.505000000121},{""relative-x"":0.3466796875,""relative-y"":0.5173611111111112,""elapse-time"":1863.4450000000652},{""relative-x"":0.4443359375,""relative-y"":0.3559027777777778,""elapse-time"":1915.3300000000745},{""relative-x"":0.44921875,""relative-y"":0.3064236111111111,""elapse-time"":1966.270000000135},{""relative-x"":0.27734375,""relative-y"":0.2760416666666667,""elapse-time"":2019.6350000001257},{""relative-x"":0.34716796875,""relative-y"":0.4565972222222222,""elapse-time"":2071.9899999999907},{""relative-x"":0.3662109375,""relative-y"":0.3819444444444444,""elapse-time"":2122.1350000001257},{""relative-x"":0.44384765625,""relative-y"":0.3038194444444444,""elapse-time"":3061.1350000000093},{""relative-x"":0.60107421875,""relative-y"":0.041666666666666664,""elapse-time"":3132.680000000051},{""relative-x"":0.6123046875,""relative-y"":0.06944444444444445,""elapse-time"":3182.4200000001583},{""relative-x"":0.58740234375,""relative-y"":0.017361111111111112,""elapse-time"":3235.1100000001024},{""relative-x"":0.47119140625,""relative-y"":0.08506944444444445,""elapse-time"":3287.679999999935},{""relative-x"":0.58154296875,""relative-y"":0.07291666666666667,""elapse-time"":3337.5000000001164},{""relative-x"":0.46533203125,""relative-y"":0.1831597222222222,""elapse-time"":3390.020000000135},{""relative-x"":0.42333984375,""relative-y"":0.1762152777777778,""elapse-time"":3441.410000000149},{""relative-x"":0.5361328125,""relative-y"":0.5434027777777778,""elapse-time"":3491.0250000001397},{""relative-x"":0.4619140625,""relative-y"":0.4947916666666667,""elapse-time"":3542.5000000001164},{""relative-x"":0.45751953125,""relative-y"":0.6180555555555556,""elapse-time"":3609.1149999999907},{""relative-x"":0.5009765625,""relative-y"":0.5060763888888888,""elapse-time"":3657.7350000001024},{""relative-x"":0.44482421875,""relative-y"":0.3880208333333333,""elapse-time"":3711.0650000000605},{""relative-x"":0.43994140625,""relative-y"":0.3836805555555556,""elapse-time"":3762.4350000001723},{""relative-x"":0.611328125,""relative-y"":0.3168402777777778,""elapse-time"":3812.480000000098},{""relative-x"":0.6337890625,""relative-y"":0.3003472222222222,""elapse-time"":3864.0250000001397},{""relative-x"":0.67333984375,""relative-y"":0.3559027777777778,""elapse-time"":3913.7800000001444},{""relative-x"":0.67578125,""relative-y"":0.3619791666666667,""elapse-time"":3962.0150000001304},{""relative-x"":0.67822265625,""relative-y"":0.5711805555555556,""elapse-time"":4012.830000000191},{""relative-x"":0.43408203125,""relative-y"":0.7421875,""elapse-time"":4063.7900000000373},{""relative-x"":0.3056640625,""relative-y"":0.8454861111111112,""elapse-time"":4115.060000000172},{""relative-x"":0.5986328125,""relative-y"":0.5868055555555556,""elapse-time"":4165.395000000019},{""relative-x"":0.65185546875,""relative-y"":0.2777777777777778,""elapse-time"":4221.240000000107},{""relative-x"":0.3984375,""relative-y"":0.3003472222222222,""elapse-time"":4269.710000000079},{""relative-x"":0.47265625,""relative-y"":0.2769097222222222,""elapse-time"":4320.65000000014},{""relative-x"":0.55078125,""relative-y"":0.3402777777777778,""elapse-time"":4372.130000000005},{""relative-x"":0.46435546875,""relative-y"":0.3602430555555556,""elapse-time"":4443.855000000098},{""relative-x"":0.71923828125,""relative-y"":0.5494791666666666,""elapse-time"":4495.335000000079},{""relative-x"":0.7587890625,""relative-y"":0.4470486111111111,""elapse-time"":4547.170000000158},{""relative-x"":0.63134765625,""relative-y"":0.4348958333333333,""elapse-time"":4596.910000000033},{""relative-x"":0.5478515625,""relative-y"":0.4739583333333333,""elapse-time"":4648.349999999977},{""relative-x"":0.63623046875,""relative-y"":0.7673611111111112,""elapse-time"":4699.5},{""relative-x"":0.39111328125,""relative-y"":0.3897569444444444,""elapse-time"":4748.5449999999255},{""relative-x"":0.39111328125,""relative-y"":0.3897569444444444,""elapse-time"":4799.880000000121},{""relative-x"":0.53759765625,""relative-y"":0.3003472222222222,""elapse-time"":4850.619999999995},{""relative-x"":0.5078125,""relative-y"":0.3125,""elapse-time"":4899.230000000098},{""relative-x"":0.42626953125,""relative-y"":0.3984375,""elapse-time"":4948.510000000009},{""relative-x"":0.2919921875,""relative-y"":0.2013888888888889,""elapse-time"":5001.160000000033},{""relative-x"":0.74267578125,""relative-y"":-0.1154513888888889,""elapse-time"":5053.730000000098}]}",5000,"""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,null,"""","""","""","""",html-keyboard-response,231,645722,0.0-25.0-3.0-0.2,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,"""","""","""",2048,1152,eyetracking-fix-object,232,647297,0.0-25.0-3.0-1.2,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""","""","""",0.5,0.5,1,2,"{""history"":[{""relative-x"":0.22412109375,""relative-y"":0.2673611111111111,""elapse-time"":89.2949999999255},{""relative-x"":0.6884765625,""relative-y"":0.5260416666666666,""elapse-time"":431.1150000001071},{""relative-x"":0.5712890625,""relative-y"":0.5034722222222222,""elapse-time"":504.48500000010245},{""relative-x"":0.52880859375,""relative-y"":0.4340277777777778,""elapse-time"":555.1500000001397},{""relative-x"":0.47802734375,""relative-y"":0.4565972222222222,""elapse-time"":604.3800000000047},{""relative-x"":0.45703125,""relative-y"":0.4305555555555556,""elapse-time"":653.5250000001397},{""relative-x"":0.53173828125,""relative-y"":0.5694444444444444,""elapse-time"":703.4000000000233},{""relative-x"":0.3798828125,""relative-y"":0.4835069444444444,""elapse-time"":753.145000000135},{""relative-x"":0.48974609375,""relative-y"":0.4157986111111111,""elapse-time"":804.7750000000233},{""relative-x"":0.48388671875,""relative-y"":0.4557291666666667,""elapse-time"":853.1550000000279},{""relative-x"":0.640625,""relative-y"":0.5173611111111112,""elapse-time"":903.125},{""relative-x"":0.52197265625,""relative-y"":0.5225694444444444,""elapse-time"":953.8650000001071},{""relative-x"":0.50341796875,""relative-y"":0.5295138888888888,""elapse-time"":1003.25},{""relative-x"":0.744140625,""relative-y"":0.6657986111111112,""elapse-time"":1069.4299999999348},{""relative-x"":0.73828125,""relative-y"":0.7109375,""elapse-time"":1122.7450000001118},{""relative-x"":0.56884765625,""relative-y"":0.4921875,""elapse-time"":1171.594999999972},{""relative-x"":0.47314453125,""relative-y"":0.8802083333333334,""elapse-time"":1220.7500000001164},{""relative-x"":0.51611328125,""relative-y"":0.5963541666666666,""elapse-time"":1269.9000000000233},{""relative-x"":0.5126953125,""relative-y"":0.5321180555555556,""elapse-time"":1320.8750000001164},{""relative-x"":0.42724609375,""relative-y"":0.6215277777777778,""elapse-time"":1369.6200000001118},{""relative-x"":0.46533203125,""relative-y"":0.5243055555555556,""elapse-time"":1420.8100000000559},{""relative-x"":0.45166015625,""relative-y"":0.7083333333333334,""elapse-time"":1470.0750000001863},{""relative-x"":0.3671875,""relative-y"":0.5998263888888888,""elapse-time"":1520.7750000001397},{""relative-x"":0.3544921875,""relative-y"":0.6232638888888888,""elapse-time"":1571.9750000000931}]}",1500,"""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,"""","""","""",2048,1152,eyetracking-fix-object,233,652436,0.0-25.0-3.0-2.2,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""","""","""",0.2,0.5,1,2,"{""history"":[{""relative-x"":0.42431640625,""relative-y"":0.5607638888888888,""elapse-time"":80.5800000000745},{""relative-x"":0.5009765625,""relative-y"":0.5980902777777778,""elapse-time"":132.88000000012107},{""relative-x"":0.38671875,""relative-y"":0.5347222222222222,""elapse-time"":193.45500000019092},{""relative-x"":0.38916015625,""relative-y"":0.5963541666666666,""elapse-time"":244.76000000012573},{""relative-x"":0.43359375,""relative-y"":0.5407986111111112,""elapse-time"":295.2750000000233},{""relative-x"":0.41943359375,""relative-y"":0.5546875,""elapse-time"":347.9549999999581},{""relative-x"":0.365234375,""relative-y"":0.4921875,""elapse-time"":400.30000000004657},{""relative-x"":0.427734375,""relative-y"":0.5416666666666666,""elapse-time"":450.3649999999907},{""relative-x"":0.427734375,""relative-y"":0.5416666666666666,""elapse-time"":502.53000000002794},{""relative-x"":0.4287109375,""relative-y"":0.5008680555555556,""elapse-time"":553.910000000149},{""relative-x"":0.33544921875,""relative-y"":0.4835069444444444,""elapse-time"":604.109999999986},{""relative-x"":0.35205078125,""relative-y"":0.5876736111111112,""elapse-time"":654.5450000001583},{""relative-x"":0.28759765625,""relative-y"":0.5260416666666666,""elapse-time"":711.3850000001257},{""relative-x"":0.40087890625,""relative-y"":0.5737847222222222,""elapse-time"":762.175000000163},{""relative-x"":0.28271484375,""relative-y"":0.6319444444444444,""elapse-time"":814.6400000001304},{""relative-x"":-0.0146484375,""relative-y"":0.4782986111111111,""elapse-time"":867.6700000001583},{""relative-x"":0.22705078125,""relative-y"":0.4435763888888889,""elapse-time"":929.2450000001118},{""relative-x"":0.57958984375,""relative-y"":0.5746527777777778,""elapse-time"":1264.2399999999907},{""relative-x"":0.79931640625,""relative-y"":0.890625,""elapse-time"":1335.7250000002095},{""relative-x"":0.1787109375,""relative-y"":0.3064236111111111,""elapse-time"":1386.3500000000931},{""relative-x"":0.1162109375,""relative-y"":0.9774305555555556,""elapse-time"":1435.9449999999488},{""relative-x"":-1.45654296875,""relative-y"":0.3637152777777778,""elapse-time"":1486.3500000002095},{""relative-x"":1.05712890625,""relative-y"":0.010416666666666666,""elapse-time"":1552.4650000000838},{""relative-x"":0.82470703125,""relative-y"":0.5225694444444444,""elapse-time"":1606.1450000000186},{""relative-x"":0.53125,""relative-y"":0.3098958333333333,""elapse-time"":1680.6500000000233},{""relative-x"":0.24609375,""relative-y"":0.34375,""elapse-time"":1751.175000000163},{""relative-x"":0.59912109375,""relative-y"":0.5078125,""elapse-time"":1803.9350000001723},{""relative-x"":0.52783203125,""relative-y"":0.4522569444444444,""elapse-time"":1855.2750000001397},{""relative-x"":0.4033203125,""relative-y"":0.4166666666666667,""elapse-time"":1905.255000000121},{""relative-x"":0.5390625,""relative-y"":0.4722222222222222,""elapse-time"":1954.2700000000186},{""relative-x"":0.4375,""relative-y"":0.3359375,""elapse-time"":2006.3500000002095},{""relative-x"":0.60498046875,""relative-y"":0.5190972222222222,""elapse-time"":2058.1900000000605},{""relative-x"":0.580078125,""relative-y"":0.6006944444444444,""elapse-time"":2109.2600000000093},{""relative-x"":0.662109375,""relative-y"":0.4930555555555556,""elapse-time"":2160.4050000001444},{""relative-x"":0.64794921875,""relative-y"":0.6875,""elapse-time"":2211.340000000084},{""relative-x"":0.5908203125,""relative-y"":0.6510416666666666,""elapse-time"":2261.710000000079},{""relative-x"":0.5205078125,""relative-y"":0.7543402777777778,""elapse-time"":2313.5300000001444},{""relative-x"":0.51220703125,""relative-y"":0.5095486111111112,""elapse-time"":2364.7399999999907},{""relative-x"":0.6005859375,""relative-y"":0.6684027777777778,""elapse-time"":2415.240000000107},{""relative-x"":0.32958984375,""relative-y"":0.7543402777777778,""elapse-time"":2466.5250000001397},{""relative-x"":0.4873046875,""relative-y"":0.4835069444444444,""elapse-time"":2516.630000000121},{""relative-x"":0.51318359375,""relative-y"":0.5390625,""elapse-time"":2567.285000000149},{""relative-x"":0.51318359375,""relative-y"":0.5390625,""elapse-time"":2619.0100000001257},{""relative-x"":0.4169921875,""relative-y"":0.4539930555555556,""elapse-time"":2670.9499999999534},{""relative-x"":0.45556640625,""relative-y"":0.4913194444444444,""elapse-time"":2754.435000000056},{""relative-x"":0.45556640625,""relative-y"":0.4826388888888889,""elapse-time"":2806.6550000001444},{""relative-x"":0.08837890625,""relative-y"":0.6241319444444444,""elapse-time"":2858.0100000000093},{""relative-x"":0.0712890625,""relative-y"":0.5859375,""elapse-time"":2909.4649999999674},{""relative-x"":0.2392578125,""relative-y"":0.6857638888888888,""elapse-time"":2960.990000000107},{""relative-x"":0.44677734375,""relative-y"":0.6215277777777778,""elapse-time"":3012.6700000001583},{""relative-x"":0.5185546875,""relative-y"":0.5555555555555556,""elapse-time"":3062.7099999999627},{""relative-x"":0.55908203125,""relative-y"":0.4930555555555556,""elapse-time"":3114.395000000135},{""relative-x"":0.52685546875,""relative-y"":0.5217013888888888,""elapse-time"":3166.130000000121},{""relative-x"":0.63720703125,""relative-y"":0.6067708333333334,""elapse-time"":3217.015000000014},{""relative-x"":0.43310546875,""relative-y"":0.5598958333333334,""elapse-time"":3269.5000000001164},{""relative-x"":0.64990234375,""relative-y"":0.6901041666666666,""elapse-time"":3320.6350000001257},{""relative-x"":0.640625,""relative-y"":0.7309027777777778,""elapse-time"":3371.1300000000047},{""relative-x"":0.33056640625,""relative-y"":0.5998263888888888,""elapse-time"":3718.205000000191},{""relative-x"":0.427734375,""relative-y"":0.6145833333333334,""elapse-time"":3789.9150000001537},{""relative-x"":0.45947265625,""relative-y"":0.4635416666666667,""elapse-time"":3840.5000000001164},{""relative-x"":0.32275390625,""relative-y"":0.5911458333333334,""elapse-time"":3891.375},{""relative-x"":0.41796875,""relative-y"":0.6197916666666666,""elapse-time"":3942.3699999999953},{""relative-x"":0.36083984375,""relative-y"":0.5920138888888888,""elapse-time"":3992.7800000001444},{""relative-x"":0.3876953125,""relative-y"":0.5190972222222222,""elapse-time"":4043.480000000098},{""relative-x"":0.8115234375,""relative-y"":0.2152777777777778,""elapse-time"":5057.4349999999395},{""relative-x"":0.69091796875,""relative-y"":0.3142361111111111,""elapse-time"":5128}]}",5000,"""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,null,"""","""","""","""",html-keyboard-response,234,653938,0.0-25.0-3.0-0.3,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,"""","""","""",2048,1152,eyetracking-fix-object,235,655463,0.0-25.0-3.0-1.3,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""","""","""",0.5,0.5,1,2,"{""history"":[{""relative-x"":0.61181640625,""relative-y"":0.4921875,""elapse-time"":95.17499999993015},{""relative-x"":0.517578125,""relative-y"":0.5321180555555556,""elapse-time"":146.72999999998137},{""relative-x"":0.568359375,""relative-y"":0.5078125,""elapse-time"":197.72500000009313}]}",1500,"""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,"""","""","""",2048,1152,eyetracking-fix-object,236,660523,0.0-25.0-3.0-2.3,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""","""","""",0.5,0.2,1,2,"{""history"":[{""relative-x"":0.587890625,""relative-y"":0.6822916666666666,""elapse-time"":4952.524999999907},{""relative-x"":0.62451171875,""relative-y"":0.6024305555555556,""elapse-time"":5007.314999999828},{""relative-x"":0.4775390625,""relative-y"":0.4722222222222222,""elapse-time"":5057.875}]}",5000,"""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,null,"""","""","""","""",html-keyboard-response,237,662033,0.0-25.0-3.0-0.4,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,"""","""","""",2048,1152,eyetracking-fix-object,238,663556,0.0-25.0-3.0-1.4,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""","""","""",0.5,0.5,1,2,"{""history"":[{""relative-x"":0.39599609375,""relative-y"":0.5043402777777778,""elapse-time"":92.31000000005588},{""relative-x"":0.55078125,""relative-y"":0.7404513888888888,""elapse-time"":144.46999999997206},{""relative-x"":0.59033203125,""relative-y"":0.4817708333333333,""elapse-time"":195.86000000010245},{""relative-x"":0.611328125,""relative-y"":0.5572916666666666,""elapse-time"":272.04000000003725},{""relative-x"":0.55126953125,""relative-y"":0.5590277777777778,""elapse-time"":321.9200000001583},{""relative-x"":0.40283203125,""relative-y"":0.4774305555555556,""elapse-time"":371.9200000000419},{""relative-x"":0.4365234375,""relative-y"":0.5659722222222222,""elapse-time"":421.46000000007916},{""relative-x"":0.5947265625,""relative-y"":0.5355902777777778,""elapse-time"":471.50500000000466},{""relative-x"":0.6787109375,""relative-y"":0.3567708333333333,""elapse-time"":522.6300000000047},{""relative-x"":0.59765625,""relative-y"":0.3888888888888889,""elapse-time"":570.9750000000931},{""relative-x"":0.51220703125,""relative-y"":0.3715277777777778,""elapse-time"":620.4000000000233},{""relative-x"":0.576171875,""relative-y"":0.4392361111111111,""elapse-time"":668.3850000000093},{""relative-x"":0.46484375,""relative-y"":0.3767361111111111,""elapse-time"":717.6850000000559},{""relative-x"":0.50537109375,""relative-y"":0.4114583333333333,""elapse-time"":768.9749999999767},{""relative-x"":0.39111328125,""relative-y"":0.4279513888888889,""elapse-time"":818.5550000000512},{""relative-x"":0.39111328125,""relative-y"":0.4279513888888889,""elapse-time"":873.9749999999767},{""relative-x"":0.42822265625,""relative-y"":0.5685763888888888,""elapse-time"":948.160000000149},{""relative-x"":0.4814453125,""relative-y"":0.4644097222222222,""elapse-time"":998.2600000001257},{""relative-x"":0.44384765625,""relative-y"":0.4678819444444444,""elapse-time"":1047.6949999999488},{""relative-x"":0.416015625,""relative-y"":0.4548611111111111,""elapse-time"":1098.1600000000326},{""relative-x"":0.49169921875,""relative-y"":0.4322916666666667,""elapse-time"":1149.1800000001676},{""relative-x"":0.49169921875,""relative-y"":0.4322916666666667,""elapse-time"":1197.5150000001304},{""relative-x"":0.439453125,""relative-y"":0.46875,""elapse-time"":1246.565000000177},{""relative-x"":0.36865234375,""relative-y"":0.4149305555555556,""elapse-time"":1294.800000000163},{""relative-x"":0.36865234375,""relative-y"":0.4149305555555556,""elapse-time"":1343.9650000000838},{""relative-x"":0.45947265625,""relative-y"":0.4748263888888889,""elapse-time"":1395.0649999999441},{""relative-x"":0.4462890625,""relative-y"":0.4791666666666667,""elapse-time"":1445.7250000000931}]}",1500,"""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
