run_id,condition,rt,stimulus,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,chinFirst,choiceTask_amountLeftFirst,webcam_label,webcam_fps,webcam_height,webcam_width,button_pressed,window_width,window_height,responses,chin,success,x_pos,y_pos,task_nr,et_data,trial_duration,option_topLeft,option_bottomLeft,option_topRight,option_bottomRight,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
9,1,null,"""",null,html-keyboard-response,232,940654,0.0-29.0-3.0-0.1,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"<div style=""left: 50%; top: 50%; font-size:60px;"">+</div>",null,html-keyboard-response,233,942165,0.0-29.0-3.0-1.1,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,"""","""","""",eyetracking-fix-object,234,947218,0.0-29.0-3.0-2.1,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""",0.8,0.5,2,"[{""x"":0.18987488781817255,""y"":0.22658295939388332,""t"":855858},{""x"":0.19031864439210042,""y"":0.22710780190964974,""t"":855938.0000000001},{""x"":0.18988178946771736,""y"":0.22658917279396704,""t"":856013},{""x"":0.19032405277921216,""y"":0.227112655790722,""t"":856091},{""x"":0.189885881066702,""y"":0.22659283060302052,""t"":856170},{""x"":0.19032701006497868,""y"":0.22711528560057287,""t"":856243},{""x"":0.1898878837121716,""y"":0.22659459724033557,""t"":856313.0000000001},{""x"":0.19032822855341663,""y"":0.2271163449628555,""t"":856394},{""x"":0.1898884749855569,""y"":0.22659509245419882,""t"":856468},{""x"":0.19032833333643354,""y"":0.22711640405392874,""t"":856543},{""x"":0.18988821645271303,""y"":0.2265948272253824,""t"":856614},{""x"":0.19032781682359892,""y"":0.22711590990019853,""t"":856684},{""x"":0.18988752995116018,""y"":0.22659418364736453,""t"":856760.0000000001},{""x"":0.19032703203216247,""y"":0.22711518151327278,""t"":856834},{""x"":0.18988670369874078,""y"":0.22659342151660933,""t"":856913},{""x"":0.19032620791726773,""y"":0.22711442467606233,""t"":856987},{""x"":0.18988591382427844,""y"":0.2265926985834039,""t"":857060},{""x"":0.19032547462690555,""y"":0.22711375542548182,""t"":857135.0000000001},{""x"":0.18988525137114323,""y"":0.22659209548986303,""t"":857206},{""x"":0.190324890726194,""y"":0.2271132250764923,""t"":857277},{""x"":0.1898847486054928,""y"":0.2265916398657072,""t"":857356.0000000001},{""x"":0.19032446778665119,""y"":0.227112842677572,""t"":857432},{""x"":0.18988440136192355,""y"":0.22659132668275445,""t"":857503},{""x"":0.19032419018980912,""y"":0.22711259300739628,""t"":857573},{""x"":0.18988418618548364,""y"":0.22659113379762313,""t"":857647},{""x"":0.1903240296248431,""y"":0.22711244968982633,""t"":857720},{""x"":0.1898840723024361,""y"":0.22659103275461398,""t"":857802},{""x"":0.19032395471937666,""y"":0.22711238386167018,""t"":857874},{""x"":0.18988402914183394,""y"":0.2265909955336362,""t"":857948},{""x"":0.1903239367057631,""y"":0.22711236923580386,""t"":858023},{""x"":0.18988403040751492,""y"":0.2265909981688136,""t"":858093},{""x"":0.19032395215467415,""y"":0.22711238450991256,""t"":858164.0000000001},{""x"":0.1898840557152389,""y"":0.22659102216854826,""t"":858236.0000000001},{""x"":0.19032398373787146,""y"":0.22711241400035848,""t"":858317},{""x"":0.1898840906797073,""y"":0.2265910545438387,""t"":858393},{""x"":0.1903240198128872,""y"":0.22711244722231524,""t"":858465},{""x"":0.18988412614484051,""y"":0.2265910870741726,""t"":858538},{""x"":0.19032405342216172,""y"":0.22711247795275927,""t"":858612},{""x"":0.18988415705193873,""y"":0.2265911152578581,""t"":858687},{""x"":0.19032408110936577,""y"":0.22711250313922918,""t"":858765.0000000001},{""x"":0.18988418126464612,""y"":0.22659113723334126,""t"":858840},{""x"":0.19032410179731588,""y"":0.22711252187316588,""t"":858913},{""x"":0.1898841985304304,""y"":0.22659115283164313,""t"":858986.0000000001},{""x"":0.19032411585230644,""y"":0.22711253453830005,""t"":859059},{""x"":0.18988420965793193,""y"":0.2265911628293367,""t"":859131},{""x"":0.19032412437750112,""y"":0.22711254217045165,""t"":859205},{""x"":0.18988421592403112,""y"":0.22659116841258428,""t"":859280},{""x"":0.19032412872742402,""y"":0.2271125460197653,""t"":859351.0000000001},{""x"":0.18988421868689012,""y"":0.22659117082921956,""t"":859422},{""x"":0.19032413020909464,""y"":0.22711254728291297,""t"":859496},{""x"":0.18988421916396983,""y"":0.22659117119071515,""t"":859570},{""x"":0.1903241299256032,""y"":0.22711254696441543,""t"":859645},{""x"":0.18988421833020458,""y"":0.22659117038281978,""t"":859724},{""x"":0.1903241287186302,""y"":0.2271125458272301,""t"":859798.0000000001},{""x"":0.1898842168955384,""y"":0.22659116904759877,""t"":859872},{""x"":0.19032412717272465,""y"":0.22711254439872372,""t"":859944},{""x"":0.18988421532877703,""y"":0.2265911676068386,""t"":860016},{""x"":0.19032412565266185,""y"":0.22711254300601894,""t"":860089},{""x"":0.18988421390343557,""y"":0.22659116630480924,""t"":860162},{""x"":0.19032412435374157,""y"":0.22711254182253654,""t"":860243},{""x"":0.18988421274932915,""y"":0.22659116525575215,""t"":860315},{""x"":0.19032412335228838,""y"":0.22711254091429967,""t"":860391},{""x"":0.18988421190026666,""y"":0.22659116448747554,""t"":860465},{""x"":0.190324122649383,""y"":0.22711254027980124,""t"":860538},{""x"":0.1898842113331236,""y"":0.22659116397688928,""t"":860609},{""x"":0.19032412220494743,""y"":0.22711253988093227,""t"":860690},{""x"":0.18988421099689418,""y"":0.22659116367630666,""t"":860763},{""x"":0.19032412196192958,""y"":0.22711253966482492,""t"":860836}]",5000,"""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"""",null,html-keyboard-response,235,948729,0.0-29.0-3.0-0.2,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"<div style=""left: 50%; top: 50%; font-size:60px;"">+</div>",null,html-keyboard-response,236,950231,0.0-29.0-3.0-1.2,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,"""","""","""",eyetracking-fix-object,237,955480,0.0-29.0-3.0-2.2,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""",0.2,0.8,2,"[{""x"":0.18988421083232357,""y"":0.22659116353113026,""t"":863931},{""x"":0.19032412186179695,""y"":0.22711253957776875,""t"":864030},{""x"":0.18988421078373238,""y"":0.226591163490433,""t"":864112},{""x"":0.1903241218531833,""y"":0.22711253957291008,""t"":864190},{""x"":0.18988421080497442,""y"":0.22659116351222558,""t"":864265.0000000001},{""x"":0.19032412189562511,""y"":0.22711253961351482,""t"":864336},{""x"":0.1898842108613854,""y"":0.22659116356510953,""t"":864408},{""x"":0.19032412196011342,""y"":0.22711253967336822,""t"":864483},{""x"":0.18988421092928107,""y"":0.22659116362773615,""t"":864566},{""x"":0.19032412202783372,""y"":0.22711253973556014,""t"":864645},{""x"":0.18988421099418795,""y"":0.22659116368714222,""t"":864719},{""x"":0.19032412208809105,""y"":0.22711253979055507,""t"":864793},{""x"":0.18988421104862444,""y"":0.2265911637367009,""t"":864865},{""x"":0.19032412213607267,""y"":0.22711253983413612,""t"":864940},{""x"":0.18988421108993894,""y"":0.22659116377414157,""t"":865022},{""x"":0.1903241221708276,""y"":0.22711253986555963,""t"":865094},{""x"":0.18988421111847362,""y"":0.22659116379987737,""t"":865164.0000000001},{""x"":0.19032412219363912,""y"":0.2271125398860763,""t"":865237},{""x"":0.18988421113615583,""y"":0.22659116381572778,""t"":865311},{""x"":0.19032412220683365,""y"":0.22711253989785354,""t"":865384},{""x"":0.1898842111455143,""y"":0.2265911638240311,""t"":865467},{""x"":0.19032412221298917,""y"":0.2271125399032631,""t"":865540},{""x"":0.18988421114906118,""y"":0.22659116382708985,""t"":865613},{""x"":0.1903241222144696,""y"":0.2271125399044651,""t"":865688.0000000001},{""x"":0.1898842111489573,""y"":0.22659116382687344,""t"":865759},{""x"":0.19032412221320022,""y"":0.22711253990321006,""t"":865831},{""x"":0.18988421114687776,""y"":0.22659116382490135,""t"":865907},{""x"":0.19032412221060493,""y"":0.22711253990078678,""t"":865986.0000000001},{""x"":0.1898842111440046,""y"":0.226591163822241,""t"":866062},{""x"":0.19032412220764053,""y"":0.22711253989805683,""t"":866136},{""x"":0.1898842111410903,""y"":0.22659116381956787,""t"":866212.0000000001},{""x"":0.19032412220487874,""y"":0.22711253989553157,""t"":866283},{""x"":0.18988421113855056,""y"":0.2265911638172519,""t"":866363},{""x"":0.19032412220260356,""y"":0.2271125398934619,""t"":866435},{""x"":0.1898842111365609,""y"":0.22659116381544606,""t"":866509},{""x"":0.19032412220090356,""y"":0.22711253989192243,""t"":866580},{""x"":0.1898842111351421,""y"":0.2265911638141643,""t"":866651},{""x"":0.1903241221997486,""y"":0.2271125398908817,""t"":866726.0000000001},{""x"":0.18988421113422768,""y"":0.22659116381334274,""t"":866800},{""x"":0.190324122199048,""y"":0.22711253989025454,""t"":866878},{""x"":0.18988421113371276,""y"":0.2265911638128839,""t"":866951},{""x"":0.19032412219869055,""y"":0.2271125398899382,""t"":867023},{""x"":0.1898842111334857,""y"":0.22659116381268535,""t"":867097},{""x"":0.19032412219856878,""y"":0.2271125398898344,""t"":867170},{""x"":0.1898842111334465,""y"":0.22659116381265565,""t"":867241.0000000001},{""x"":0.19032412219859207,""y"":0.22711253988986058,""t"":867315},{""x"":0.189884211133515,""y"":0.226591163812722,""t"":867395},{""x"":0.19032412219869124,""y"":0.227112539889954,""t"":867467},{""x"":0.18988421113363294,""y"":0.2265911638128317,""t"":867538},{""x"":0.19032412219881828,""y"":0.22711253989007138,""t"":867612},{""x"":0.18988421113376167,""y"":0.2265911638129501,""t"":867692},{""x"":0.1903241221989432,""y"":0.22711253989018584,""t"":867766},{""x"":0.1898842111338788,""y"":0.2265911638130571,""t"":867837.0000000001},{""x"":0.19032412219904993,""y"":0.22711253989028307,""t"":867909.0000000001},{""x"":0.1898842111339736,""y"":0.2265911638131433,""t"":867981.0000000001},{""x"":0.1903241221991322,""y"":0.22711253989035768,""t"":868054},{""x"":0.18988421113404338,""y"":0.22659116381320643,""t"":868126},{""x"":0.19032412219918998,""y"":0.22711253989040986,""t"":868207.0000000001},{""x"":0.18988421113409,""y"":0.2265911638132484,""t"":868280},{""x"":0.1903241221992265,""y"":0.22711253989044264,""t"":868354},{""x"":0.1898842111341176,""y"":0.22659116381327313,""t"":868425},{""x"":0.1903241221992465,""y"":0.2271125398904604,""t"":868496},{""x"":0.18988421113413115,""y"":0.22659116381328503,""t"":868577.0000000001},{""x"":0.1903241221992547,""y"":0.22711253989046756,""t"":868651},{""x"":0.18988421113413517,""y"":0.2265911638132884,""t"":868723},{""x"":0.19032412219925546,""y"":0.22711253989046798,""t"":868793},{""x"":0.18988421113413342,""y"":0.22659116381328662,""t"":868866.0000000001},{""x"":0.19032412219925196,""y"":0.22711253989046465,""t"":868940},{""x"":0.18988421113412876,""y"":0.22659116381328226,""t"":869015.0000000001},{""x"":0.19032412219924663,""y"":0.22711253989045968,""t"":869093}]",5000,"""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"""",null,html-keyboard-response,238,956982,0.0-29.0-3.0-0.3,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"<div style=""left: 50%; top: 50%; font-size:60px;"">+</div>",null,html-keyboard-response,239,958495,0.0-29.0-3.0-1.3,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,"""","""","""",eyetracking-fix-object,240,963583,0.0-29.0-3.0-2.3,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""",0.8,0.8,2,"[{""x"":0.18988421113412318,""y"":0.2265911638132771,""t"":872186},{""x"":0.19032412219924105,""y"":0.22711253989045457,""t"":872274.0000000001},{""x"":0.18988421113411785,""y"":0.22659116381327218,""t"":872349},{""x"":0.1903241221992361,""y"":0.22711253989045005,""t"":872422},{""x"":0.18988421113411338,""y"":0.2265911638132681,""t"":872497},{""x"":0.19032412219923214,""y"":0.22711253989044647,""t"":872570},{""x"":0.18988421113410997,""y"":0.22659116381326502,""t"":872644},{""x"":0.1903241221992293,""y"":0.2271125398904439,""t"":872722},{""x"":0.18988421113410764,""y"":0.22659116381326294,""t"":872795},{""x"":0.19032412219922745,""y"":0.2271125398904422,""t"":872869},{""x"":0.1898842111341062,""y"":0.2265911638132616,""t"":872948},{""x"":0.19032412219922634,""y"":0.22711253989044122,""t"":873024.0000000001},{""x"":0.18988421113410542,""y"":0.22659116381326097,""t"":873098},{""x"":0.19032412219922584,""y"":0.2271125398904408,""t"":873172},{""x"":0.1898842111341051,""y"":0.22659116381326072,""t"":873244},{""x"":0.19032412219922573,""y"":0.22711253989044072,""t"":873315},{""x"":0.1898842111341051,""y"":0.22659116381326075,""t"":873387},{""x"":0.19032412219922581,""y"":0.22711253989044083,""t"":873467},{""x"":0.1898842111341053,""y"":0.22659116381326092,""t"":873539.0000000001},{""x"":0.19032412219922606,""y"":0.227112539890441,""t"":873610},{""x"":0.18988421113410553,""y"":0.2265911638132611,""t"":873686},{""x"":0.1903241221992263,""y"":0.22711253989044125,""t"":873760.0000000001},{""x"":0.18988421113410578,""y"":0.22659116381326136,""t"":873835},{""x"":0.1903241221992265,""y"":0.22711253989044144,""t"":873909.0000000001},{""x"":0.18988421113410597,""y"":0.22659116381326153,""t"":873985},{""x"":0.1903241221992267,""y"":0.2271125398904416,""t"":874061},{""x"":0.18988421113410617,""y"":0.2265911638132617,""t"":874136},{""x"":0.19032412219922684,""y"":0.22711253989044175,""t"":874207.0000000001},{""x"":0.18988421113410628,""y"":0.22659116381326178,""t"":874283},{""x"":0.19032412219922695,""y"":0.2271125398904418,""t"":874357},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":874436},{""x"":0.190324122199227,""y"":0.2271125398904419,""t"":874509},{""x"":0.1898842111341064,""y"":0.2265911638132619,""t"":874581},{""x"":0.19032412219922704,""y"":0.22711253989044192,""t"":874655},{""x"":0.18988421113410642,""y"":0.22659116381326191,""t"":874727},{""x"":0.19032412219922706,""y"":0.22711253989044192,""t"":874798.0000000001},{""x"":0.18988421113410642,""y"":0.22659116381326191,""t"":874874},{""x"":0.19032412219922706,""y"":0.22711253989044192,""t"":874952.0000000001},{""x"":0.18988421113410642,""y"":0.22659116381326191,""t"":875025},{""x"":0.19032412219922704,""y"":0.22711253989044192,""t"":875095},{""x"":0.1898842111341064,""y"":0.22659116381326191,""t"":875171},{""x"":0.190324122199227,""y"":0.22711253989044192,""t"":875258},{""x"":0.18988421113410636,""y"":0.2265911638132619,""t"":875330},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":875406},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":875488},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":875558.0000000001},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":875631},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":875710},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":875787},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":875858},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":875934},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":876018},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":876089},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":876164.0000000001},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":876239},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":876312},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":876393},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":876468},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":876541},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":876612},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":876683.0000000001},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":876759},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":876834},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":876912},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":876983},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":877056},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":877129},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":877201}]",5000,"""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"""",null,html-keyboard-response,241,965098,0.0-29.0-3.0-0.4,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"<div style=""left: 50%; top: 50%; font-size:60px;"">+</div>",null,html-keyboard-response,242,966600,0.0-29.0-3.0-1.4,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,"""","""","""",eyetracking-fix-object,243,971674,0.0-29.0-3.0-2.4,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""",0.5,0.8,2,"[{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":880300},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":880381},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":880467},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":880543},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":880619},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":880693},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":880771},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":880842},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":880917},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":880991.0000000001},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":881065},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":881136},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":881214},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":881287},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":881360},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":881431},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":881501},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":881577.0000000001},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":881650},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":881728},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":881801},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":881876},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":881952.0000000001},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":882023},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":882106.0000000001},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":882183.0000000001},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":882254},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":882325},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":882400},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":882475},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":882548.0000000001},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":882624},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":882699},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":882773},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":882846},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":882917},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":882986.0000000001},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":883066},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":883139},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":883210},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":883280},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":883352},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":883427},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":883501},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":883578},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":883651},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":883723},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":883797},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":883869},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":883940},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":884021},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":884094},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":884167},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":884237},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":884309},{""x"":0.19032412219922698,""y"":0.2271125398904419,""t"":884382},{""x"":0.18988421113410636,""y"":0.22659116381326186,""t"":884460},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":884534.0000000001},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":884613},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":884688.0000000001},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":884762},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":884832.0000000001},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":884904.0000000001},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":884979},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":885055},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":885137},{""x"":0.18988421113410636,""y"":0.22659116381326183,""t"":885213},{""x"":0.19032412219922698,""y"":0.22711253989044186,""t"":885290}]",5000,"""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"""",null,html-keyboard-response,244,973176,0.0-29.0-3.0-0.5,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"<div style=""left: 50%; top: 50%; font-size:60px;"">+</div>",null,html-keyboard-response,245,974687,0.0-29.0-3.0-1.5,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
