run_id,condition,rt,stimulus,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,chinFirst,choiceTask_amountLeftFirst,webcam_label,webcam_fps,webcam_height,webcam_width,chosenAmount,chosenDelay,button_pressed,window_width,window_height,responses,chin,success,x_pos,y_pos,task_nr,et_data,trial_duration,option_topLeft,option_bottomLeft,option_topRight,option_bottomRight,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
2,1,2829,"<div style=""width: 45%; margin: auto; text-align: justify;""><p>In order to make this measurement as accurate as possible, please rest your head on <u>one</u> of your arms, with your elbow on the desk (see image) You face may be covered a little bit but please keep your eyes visible. Get sure that you stay in the green rectangle in the video stream while doing that. </p><p>The idea is to keep your head at the same position at all time so that you <strong>only move your eyes</strong> when you look at the screen. </p></div><div style=""text-align: center;""><img src=""chinstruction.PNG"" alt=""Oh, this image cannot be displayed"" style=""width: 15%;""></div><p style=""text-align: center;"">Press Space to continue </p></div><br>",32,html-keyboard-response,12,74494,0.0-12.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,1941.0000000000146,"<p><strong>Can you stay in that pose for a while?</strong></p><p>If not, then please adjust now in order to be comfortable.</p><br><p>Press Space to continue</p>",32,html-keyboard-response,13,76437,0.0-13.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,1263,"<div style=""position: fixed; top: 30%; left: 27.5%; width: 45%; margin: auto; text-align: justify;""><p>For calibration purposes, there will be buttons (13 in total) appearing one after another. <strong>Click 1x on each button</strong> until it turns green. Then the next button will appear. This will take around <strong>3 minutes. </strong></p><p>For an accurate measurement, please <strong><u>always</u></strong> follow the mouse cursor with your eyes. </p><br><p style=""text-align: center;"">Press Space to continue</p></div>",32,html-keyboard-response,14,77701,0.0-14.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,15,77805,0.0-15.0-0.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,16,77907,0.0-15.0-1.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,17,79409,0.0-15.0-2.0-0.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,"""","""","""",eyetracking-calibration,18,83799,0.0-15.0-2.0-1.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""",1280,800,"""",1,"""",0.5,0.5,0,"[{""x"":0.39069072938552096,""y"":0.6249738757091943,""t"":73035.00000000001},{""x"":0.3914703195078498,""y"":0.6246706496182425,""t"":73157.00000000001},{""x"":0.3942966326887086,""y"":0.6234728396167544,""t"":73283}]","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,19,85303,0.0-15.0-2.0-0.1,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,"""","""","""",eyetracking-calibration,20,86688,0.0-15.0-2.0-1.1,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""",1280,800,"""",1,"""",0.2,0.2,0,"[{""x"":0.40123975859797295,""y"":0.6187954541432835,""t"":74894},{""x"":0.413722934714375,""y"":0.609854522284736,""t"":75043},{""x"":0.42098158095791627,""y"":0.5821609110793555,""t"":75197},{""x"":0.42049543585020777,""y"":0.5388320625983973,""t"":75333},{""x"":0.4122299775785134,""y"":0.4855198326168776,""t"":75501},{""x"":0.39760546350781756,""y"":0.42973885944789986,""t"":75675},{""x"":0.3779258136567768,""y"":0.377523984941035,""t"":75840},{""x"":0.3581573135326608,""y"":0.3333256068762322,""t"":76015},{""x"":0.3379884490506841,""y"":0.29828482700782294,""t"":76144}]","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,21,88193,0.0-15.0-2.0-0.2,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,"""","""","""",eyetracking-calibration,22,90927,0.0-15.0-2.0-1.2,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""",1280,800,"""",1,"""",0.8,0.8,0,"[{""x"":0.33953183346383387,""y"":0.2941318330483488,""t"":77781},{""x"":0.3418465471032751,""y"":0.2946837587126437,""t"":77888},{""x"":0.344607813506674,""y"":0.2985955151858922,""t"":78003},{""x"":0.34758376430183147,""y"":0.3048146932189554,""t"":78137},{""x"":0.35060610003000414,""y"":0.31251288271027244,""t"":78270.00000000001},{""x"":0.3535512255099919,""y"":0.32103192313002077,""t"":78419.00000000001},{""x"":0.35632920351013364,""y"":0.3298491285659923,""t"":78568},{""x"":0.35887731981502924,""y"":0.3385562605820611,""t"":78718},{""x"":0.34818795640915406,""y"":0.33420208432133225,""t"":78906},{""x"":0.3523002357679263,""y"":0.34145474379021573,""t"":79078},{""x"":0.3643668078038048,""y"":0.35503985435291874,""t"":79222},{""x"":0.38475126278786675,""y"":0.3790338794736241,""t"":79375},{""x"":0.4126161257433714,""y"":0.4122701841918992,""t"":79501},{""x"":0.44386585581025423,""y"":0.44969107855379314,""t"":79614},{""x"":0.4777862663042042,""y"":0.48786563757339607,""t"":79765},{""x"":0.5223552893713593,""y"":0.5356474876774088,""t"":79888},{""x"":0.5670087457660032,""y"":0.5839627384583759,""t"":80012},{""x"":0.6028387545685715,""y"":0.6227041705076491,""t"":80112},{""x"":0.6370673729635284,""y"":0.6603602300419331,""t"":80215},{""x"":0.6668534824688259,""y"":0.6919539342138897,""t"":80314},{""x"":0.6892290503515478,""y"":0.715598097333116,""t"":80411}]","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,23,93932,0.0-15.0-3.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,24,94035,0.0-15.0-4.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,25,94140,0.0-15.0-5.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,6099,"<div style=""text-align: center; position: fixed; top: 40%; left: 10%; width: 80%;""><p style='font-size: 30px;'><strong>Don't move! </strong><br></p><p style='font-size: 18px;'>Keep your head in the instructed position for the next task. </p><br><p>Press Space to continue </p>",32,html-keyboard-response,26,100239,0.0-16.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,751,"<div style=""text-align: center; position: fixed; top: 35%; left: 10%; width: 80%;  font-size: 60px;""><p><strong>Task 1 </strong></p><p style='font-size: 18px;'>Press Space to continue</p></div>",32,html-keyboard-response,27,100996,0.0-17.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,623,"<div style=""text-align: center; position: fixed; top: 40%; left: 10%; width: 80%;""><p>For measurement purposes, <strong>dots</strong> (9 in total) will be appearing on the next page one after another. First, <u>look</u> at the <strong>fixation cross</strong> in the center. When the cross disappears, <strong>look for 5 seconds at each dot</strong> that will appear randomly on the screen.</p><p>Press Space to continue</p></div>",32,html-keyboard-response,28,101620,0.0-18.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,29,101722,0.0-19.0-0.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,30,101824,0.0-19.0-1.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,31,101926,0.0-19.0-2.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,32,103427,0.0-19.0-3.0-0.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,"""","""","""",eyetracking-fix-object,33,104956,0.0-19.0-3.0-1.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""",1280,800,"""",1,"""",0.5,0.5,1,"[{""x"":0.6455421471873377,""y"":0.6699508289565584,""t"":93020.00000000001},{""x"":0.6073173127275748,""y"":0.6299417843631542,""t"":93344},{""x"":0.5714429632690486,""y"":0.5923799036647971,""t"":93660.00000000001},{""x"":0.5411361055531444,""y"":0.5604828789234051,""t"":93825},{""x"":0.5187491071977555,""y"":0.5367979955005973,""t"":93974},{""x"":0.49891997479932576,""y"":0.5157523076480214,""t"":94141},{""x"":0.4828061555587394,""y"":0.49859959227929723,""t"":94274},{""x"":0.4700739091828929,""y"":0.4850007855638291,""t"":94409}]",1500,"""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,"""","""","""",eyetracking-fix-object,34,107064,0.0-19.0-3.0-2.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""",1280,800,"""",1,"""",0.2,0.2,1,"[{""x"":0.46156965496693747,""y"":0.47587333560003314,""t"":94544.00000000001},{""x"":0.45425602564837775,""y"":0.46798968968141574,""t"":94666.00000000001},{""x"":0.44915232439271346,""y"":0.462447227982387,""t"":94763},{""x"":0.44588244257332904,""y"":0.4588528790121812,""t"":94872},{""x"":0.4440960232687755,""y"":0.4568392324948304,""t"":94969},{""x"":0.4434756088224276,""y"":0.4560723865456767,""t"":95072},{""x"":0.4437406137982576,""y"":0.45625641302179887,""t"":95167},{""x"":0.44464879634184956,""y"":0.4571351487414537,""t"":95271},{""x"":0.4459958242824974,""y"":0.45849194137498567,""t"":95374},{""x"":0.4476134519118073,""y"":0.4601478954758639,""t"":95470},{""x"":0.4493667434552039,""y"":0.4619590808585206,""t"":95566},{""x"":0.45115070290746717,""y"":0.46381308567393476,""t"":95669.00000000001},{""x"":0.45288659926072034,""y"":0.4656252223984136,""t"":95772},{""x"":0.4545182125430468,""y"":0.4673346280009911,""t"":95869},{""x"":0.4560081701986083,""y"":0.4689004405739008,""t"":95958},{""x"":0.45733449537150656,""y"":0.4702981839529445,""t"":96067},{""x"":0.458487448432491,""y"":0.47151644917790975,""t"":96166.00000000001},{""x"":0.45946671017397406,""y"":0.4725539266208332,""t"":96272},{""x"":0.46027892888338623,""y"":0.4734168146237722,""t"":96363},{""x"":0.4609356332716967,""y"":0.4741166088034558,""t"":96454},{""x"":0.4614514982180733,""y"":0.474668260006647,""t"":96550.00000000001}]",2000,"""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,35,108569,0.0-19.0-3.0-0.1,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,"""","""","""",eyetracking-fix-object,36,110081,0.0-19.0-3.0-1.1,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""",1280,800,"""",1,"""",0.5,0.5,1,"[{""x"":0.4618429397222921,""y"":0.4750886774354646,""t"":98157.00000000001},{""x"":0.4621270085886584,""y"":0.4753955459280611,""t"":98316},{""x"":0.46232054850235105,""y"":0.4756064220468432,""t"":98447},{""x"":0.46243958266798285,""y"":0.47573807182800054,""t"":98596},{""x"":0.4624988934992412,""y"":0.475806013190469,""t"":98762},{""x"":0.4625117614914072,""y"":0.47582422757547177,""t"":98912},{""x"":0.4624898319637708,""y"":0.475805007953245,""t"":99060},{""x"":0.46244308148646385,""y"":0.47575891353006095,""t"":99210},{""x"":0.4623798592322754,""y"":0.4756948050243687,""t"":99343},{""x"":0.46230698200468456,""y"":0.4756199380268651,""t"":99476},{""x"":0.46222986512734165,""y"":0.4755400955422195,""t"":99576}]",1500,"""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,"""","""","""",eyetracking-fix-object,37,112141,0.0-19.0-3.0-2.1,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""",1280,800,"""",1,"""",0.8,0.8,1,"[{""x"":0.462152674621525,""y"":0.4754597442045083,""t"":99672.00000000001},{""x"":0.46207848906865145,""y"":0.47538220177899065,""t"":99769},{""x"":0.4620094622078653,""y"":0.4753098063576458,""t"":99859},{""x"":0.46194697963204356,""y"":0.47524408009940156,""t"":99960},{""x"":0.4618918049164444,""y"":0.47518588245329185,""t"":100051},{""x"":0.4618442121542037,""y"":0.4751355495444081,""t"":100157.00000000001},{""x"":0.46180410320355375,""y"":0.47509301781988983,""t"":100251},{""x"":0.4617711090012226,""y"":0.47505793117402434,""t"":100356},{""x"":0.46174467509693723,""y"":0.47502973163069634,""t"":100453},{""x"":0.46172413214877406,""y"":0.47500773429262083,""t"":100555},{""x"":0.46170875252154164,""y"":0.4749911877046788,""t"":100653},{""x"":0.46169779438222075,""y"":0.47497932105647417,""t"":100757},{""x"":0.46169053481716726,""y"":0.4749713797978456,""t"":100851},{""x"":0.4616862935318314,""y"":0.47496665128841087,""t"":100954},{""x"":0.46168444865849906,""y"":0.47496448207292535,""t"":101043},{""x"":0.4616844461110842,""y"":0.47496428828952375,""t"":101141},{""x"":0.461685803805118,""y"":0.4749655605956362,""t"":101234},{""x"":0.46168811191959636,""y"":0.47496786485122106,""t"":101341},{""x"":0.4616910302262596,""y"":0.47497083964265563,""t"":101433},{""x"":0.46169428335968277,""y"":0.47497419157230625,""t"":101542},{""x"":0.46169765475458363,""y"":0.4749776890852473,""t"":101640}]",2000,"""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,38,113642,0.0-19.0-3.0-0.2,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,"""","""","""",eyetracking-fix-object,39,115213,0.0-19.0-3.0-1.2,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""",1280,800,"""",1,"""",0.5,0.5,1,"[{""x"":0.46170097983945635,""y"":0.47498115546066344,""t"":103238},{""x"":0.461704138950929,""y"":0.47498446146433354,""t"":103383.00000000001},{""x"":0.4617070503227656,""y"":0.47498751804210476,""t"":103500},{""x"":0.46170966340784503,""y"":0.47499026933321203,""t"":103616},{""x"":0.46171195271063975,""y"":0.474992686196634,""t"":103731},{""x"":0.46171391224102143,""y"":0.47499476037278254,""t"":103848},{""x"":0.46171555064659053,""y"":0.47499649934563415,""t"":103964},{""x"":0.4617168870388627,""y"":0.4749979219256077,""t"":104080},{""x"":0.4617179474971339,""y"":0.4749990545396168,""t"":104196},{""x"":0.46171876221122055,""y"":0.4749999281902475,""t"":104312.00000000001},{""x"":0.4617193632091071,""y"":0.47500057602944984,""t"":104412},{""x"":0.46171978260647545,""y"":0.47500103148207323,""t"":104512},{""x"":0.4617200513109032,""y"":0.47500132684970564,""t"":104612},{""x"":0.4617201981130889,""y"":0.47500149232444405,""t"":104711}]",1500,"""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,"""","""","""",eyetracking-fix-object,40,117263,0.0-19.0-3.0-2.2,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""",1280,800,"""",1,"""",0.5,0.5,1,"[{""x"":0.4617202490998259,""y"":0.4750015553443929,""t"":104803.00000000001},{""x"":0.4617202273277816,""y"":0.4750015402269955,""t"":104896},{""x"":0.461720152702751,""y"":0.47500146802201404,""t"":104986},{""x"":0.46172004201539146,""y"":0.4750013565324979,""t"":105094},{""x"":0.46171990909106875,""y"":0.4750012204589414,""t"":105191},{""x"":0.4617197650180077,""y"":0.47500107162867594,""t"":105293},{""x"":0.4617196184242123,""y"":0.4750009192790974,""t"":105388},{""x"":0.46171947577941436,""y"":0.4750007703694125,""t"":105494},{""x"":0.46171934170353424,""y"":0.4750006299010854,""t"":105586},{""x"":0.4617192192677228,""y"":0.4750005012320062,""t"":105691},{""x"":0.4617191102779957,""y"":0.4750003863735739,""t"":105781},{""x"":0.46171901553477446,""y"":0.4750002862633901,""t"":105874},{""x"":0.4617189350643535,""y"":0.47500020100914037,""t"":105971},{""x"":0.46171886832046827,""y"":0.47500013010153697,""t"":106073},{""x"":0.4617188143557983,""y"":0.475000072595982,""t"":106164},{""x"":0.46171877196448047,""y"":0.4750000272639372,""t"":106263},{""x"":0.4617187397975681,""y"":0.4749999927159292,""t"":106354},{""x"":0.4617187164539433,""y"":0.4749999674987403,""t"":106460},{""x"":0.461718700549502,""y"":0.4749999501696875,""t"":106557},{""x"":0.46171869076755784,""y"":0.4749999393510436,""t"":106658},{""x"":0.46171868589338166,""y"":0.47499993376764055,""t"":106760}]",2000,"""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,41,120267,0.0-19.0-4.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,42,120370,0.0-19.0-5.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,43,120481,0.0-19.0-6.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,null,"""",null,html-keyboard-response,44,120584,0.0-19.0-7.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,2438.9999999999854,"<div style=""text-align: center; position: fixed; top: 40%; left: 10%; width: 80%;""><p style='font-size: 30px;'><strong>Don't move! </strong><br></p><p style='font-size: 18px;'>Keep your head in the instructed position for the next task. </p><br><p>Press Space to continue </p>",32,html-keyboard-response,45,123024,0.0-20.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,482,"<div style=""text-align: center; position: fixed; top: 35%; left: 10%; width: 80%;""><p style=""font-size: 18px;"">You completed the study to </p><p style=""font-size: 40px; margin: 10px;""><strong>10% </strong></p><br><p style='font-size: 18px;'>Press Space to continue</p></div>",32,html-keyboard-response,46,123511,0.0-21.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
2,1,438.00000000001455,"<div style=""text-align: center; position: fixed; top: 35%; left: 10%; width: 80%;  font-size: 60px;""><p><strong>Task 2 </strong></p><p style='font-size: 18px;'>Press Space to continue</p></div>",32,html-keyboard-response,47,123951,0.0-22.0,637,1,1,"Integrierte iSight-Kamera",30,0,0,$2,Today,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-16 13:14:28",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
